,Unnamed: 0,Unnamed: 0.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
9,0,,151056,Look at Me (Kony),Manhwa,0,False,Lezhin,False,Pass,Pass,False,False,Complete,Yes,Add,2016.0,Yes,Lezhin,,False,8.3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,,118266,Looking for Clotho,Manhua,1,False,"Buka, U17",False,07/14/15,04/14/19,False,False,Complete,Yes,Heimai,2013.0,Yes,"Tapas, Webcomics",,False,7.9,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,0,,132655,Looking the Part,Manga,0,False,G2Comix,False,Pass,Pass,False,False,Ongoing,No,FUJISHIRO Pichika,2014.0,Yes,"G2Comix, Renta!",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,0,,118883,Lookism,Manhwa,3,False,Naver,False,03/15/15,08/09/20,False,False,Ongoing,No,PARK Tae Jun,2014.0,Yes,LINE Webtoon,,False,8.6,257,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
13,0,,165568,Lord of the Mysteries,Manhua,0,False,Bilibili,False,Pass,Pass,False,False,Ongoing,No,Cuttlefish That Loves Diving,2020.0,Yes,Webnovel,,False,8.5,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14,0,,164166,Lord of the Mysteries (Novel),Novel,0,False,Qidian,False,Pass,Pass,False,False,Ongoing,No,Add,2018.0,Yes,Webnovel,,False,Not rated,Not rated,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
15,0,,152397,Lord of the Universe,Manhua,1,False,AC.QQ,False,01/07/19,01/16/19,False,False,Ongoing,No,,,Yes,MangaToon,,False,5.6,5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,,145035,Loser (Team 201),Manhwa,2,False,Toptoon,False,11/04/17,09/12/18,False,False,Complete,Yes,Team 201,2017.0,Yes,Toptoon,,False,5.9,29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,,1026,Lost Boys,Manga,1,False,Taiyou Tosho,False,06/14/05,10/12/05,False,False,Complete,Yes,ITSUKI Kaname,2004.0,Yes,"Juné, Renta!",1 Volume - Complete/Digital & Print,False,7.3,133,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,0,,139289,Lost in the Snow,OEL,0,False,Yaoi Revolution,False,Pass,Pass,False,False,Ongoing,No,Velvet Toucher,2015.0,Yes,Yaoi Revolution,,False,10,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19,0,,161275,Lost Princess,Manhwa,0,False,Kakao,False,Pass,Pass,False,False,Ongoing,No,Add,2019.0,Yes,Tappytoon,,False,6,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0,,45659,Lost World,Manga,0,False,"Fuji Shobou, Fusion Product, Kadokawa Shoten, Kodansha, Meicho Kankoukai, Seirindo",False,Pass,Pass,False,False,Complete,Yes,TEZUKA Osamu,1948.0,Yes,Dark Horse,1 Volume - Complete,False,5.1,33,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,0,,25987,Lost World - Niji wo Motomete,Manga,0,False,Aoba Shuppan,False,Pass,Pass,False,False,Complete,No,Kana Sachiko,2006.0,Yes,Manga Reborn,not translated 02.2016,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,,137828,Loups-Garous (Novel),Novel,0,False,"Kodansha, Tokuma Shoten",False,Pass,Pass,False,False,Complete,Yes,"OGISU Masayuki, redjuice",2001.0,Yes,Viz,1 Volume - Complete,False,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0,,133910,Louvre no Neko,Manga,0,True,Shogakukan,False,Pass,Pass,False,False,Complete,Yes,MATSUMOTO Taiyou,2016.0,Yes,Viz,1 Vol - Complete,False,7.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24,0,,138216,Love & Business - 24-Jikan Osoba ni Imasu,Manga,0,False,Taiseisha,False,Pass,Pass,False,False,Ongoing,No,ORIKAWA,2016.0,Yes,Renta!,5 Chapters - Ongoing,False,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,,62386,Love & Fire,Manga,0,False,"Group Zero, Shueisha",False,Pass,Pass,False,False,Complete,No,HIRAMATSU Shinji,1985,Yes,Manga Reborn,not translated 02.2016,False,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,,145034,Love & Wish,Manhwa,0,False,NHN Entertainment,False,Pass,Pass,False,False,Complete,Yes,ine,2016,Yes,Tapas,,False,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,,6353,Love + α,Manga,1,False,Nihon Bungeisha,False,02/14/07,02/14/07,False,False,Complete,Yes,KANZAKI Takashi,2006,Yes,801 Media,1 Volume - Complete,False,6.7,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,0,,138716,Love Barometer,Manhwa,1,False,Lezhin,False,01/18/17,04/01/17,False,False,Complete,Yes,Sansa,2016,Yes,Lezhin,,False,8.4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,,156312,Love Between You and Me,Manhua,0,False,"AC.QQ, iQIYI, KuaiKan Manhua, U17",False,Pass,Pass,False,False,Complete,Yes,Add,2018,Yes,"MangaToon, Webcomics, Webnovel",,False,6.6,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0,,156764,Love Bite (LAMYO),Manhwa,0,False,Seoul Media Comics,False,Pass,Pass,False,False,Complete,No,LAMYO,2018,Yes,Lezhin,,False,4.4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,,13462,Love Capsule,Manga,2,False,Shodensha,False,03/09/09,03/09/09,False,False,Complete,No,HAZUKI Kanae,2007,Yes,Renta!,,False,6.2,65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0,,132662,Love Chitters,Manga,0,False,G2Comix,True,Pass,Pass,False,False,Complete,No,EMOTO Moka,2014,Yes,G2Comix,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,,43096,Love Classic,Manga,0,False,Ohta Shuppan,False,Pass,Pass,False,False,Complete,No,HIKOCHI Sakuya,2003,Yes,DMG,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,,230,Love Com,Manga,7,True,Shueisha,False,03/22/07,01/01/10,False,False,Complete,Yes,NAKAHARA Aya,2001,Yes,Viz,17 Volumes - Complete,True,8.7,1596,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,0,,19764,Love Comedy no You ni (Novel),Novel,0,False,Oakla Shuppan,False,Pass,Pass,False,False,Complete,Yes,NARUMI Yutta,2006,Yes,Juné,1 Volume - Complete/Digital & Print,False,6.9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,0,,115377,Love Complex (KAMOGAWA Tsuna),Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Complete,No,KAMOGAWA Tsuna,2014,Yes,Renta!,,False,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,0,,18492,Love Connect,Manga,0,False,Daitosha,False,Pass,Pass,False,False,Complete,No,YOZAKURA Sakyou,2007,Yes,Digital Manga Guild,1 Volume - Complete/Digital,False,6.7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,0,,154384,Love Curiosity: Hades x Persephone,Manhwa,0,False,,False,Pass,Pass,False,False,Unknown,No,Add,2019,Yes,Tapas,,False,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,,149938,Love Deficiency,Manhwa,0,False,"BomToon, Comica",False,Pass,Pass,False,False,Complete,Yes,Add,2017,Yes,Tapastic,,False,7.5,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,,140036,Love Doesn't Talk,Manga,5,False,LINE Corporation,False,03/15/17,07/23/20,False,False,Complete,Yes,Ann,2016,Yes,LINE Webtoon,,False,7.8,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,0,,63069,Love Dog,Manga,0,False,Angel Shuppan,False,Pass,Pass,False,False,Complete,No,Red-Rum,2010,Yes,Project-H,Digital,False,4.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,,161502,Love Express (JMCOMIC),Manhua,0,False,Dongman Manhua,False,Pass,Pass,False,False,Unknown,No,JMCOMIC,2019,Yes,MangaToon,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,0,,168497,Love Game (Yuzuyu),Manga,0,False,Comico,False,Pass,Pass,False,False,Complete,No,Yuzuyu,2013,Yes,Smack Jeeves,,False,Not rated,Not rated,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,,43153,Love Game Shuffle,Manga,0,False,Shobunkan,False,Pass,Pass,False,False,Complete,No,YUUKI Hazumi,2009,Yes,"MANGA.CLUB, MediBang, Renta!",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,0,,67639,Love Hair,Manga,0,False,Akaneshinsha,False,Pass,Pass,False,False,Complete,Yes,Maban,2011,Yes,Project-H,,False,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,,1227,Love Hina,Manga,2,True,Kodansha,False,09/12/07,03/20/12,False,False,Complete,Yes,AKAMATSU Ken,1998,Yes,"Kodansha USA, TokyoPop","5 Vols - Complete, Expired / 14 Vols - Complete",True,8.2,1850,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,0,,156084,Love in Loathing,Manhua,0,False,AC.QQ,False,Pass,Pass,False,False,Ongoing,No,Add,2018,Yes,"Comic Cat, Tapas, Webcomics",,False,8.3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,0,,151435,Love in Spring,Manhwa,0,False,Lezhin,False,Pass,Pass,False,False,Complete,Yes,Add,2016,Yes,Lezhin,,False,6.5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,0,,147245,Love Is An Illusion,Manhwa,2,False,Lezhin,False,02/10/18,07/12/18,False,False,Complete,No,Pa Go,2018,Yes,Lezhin,,False,7.7,132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,,143476,Love is Cherry Pink,Manhua,1,False,KuaiKan Manhua,False,09/30/17,06/16/18,False,False,Complete,Yes,"Han Xu, Yuanqi Gongchang",2016.0,Yes,"MangaToon, Webcomics, WeComics",,False,8.5,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,,169586,Love Is Full of Thorns,Manhua,0,False,"AC.QQ, Bilibili, mkzhan",False,Pass,Pass,False,False,Unknown,No,Add,2018.0,Yes,Comic Cat,,False,Not rated,Not rated,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,,152121,Love Juice (Izure),Manga,0,False,Wani Magazine,False,Pass,Pass,False,False,Complete,No,Izure,2017.0,Yes,FAKKU Books,,False,Not rated,Not rated,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,,58326,Love Kinyokuteki,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Complete,No,YUUKI Hazumi,2010.0,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,,157127,Love Leads to Ruin,Manga,0,False,,False,Pass,Pass,False,False,Unknown,Yes,HIROE Izumi,,Yes,Coolmic,,False,6.7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0,,132368,Love Letters from the World,Manga,1,True,Coamix,False,06/13/14,06/14/14,False,False,Complete,Yes,Anthology,2014.0,Yes,Silent Manga Audition,,False,8.5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
6,0,,156074,Love Like In The Novels,Manhua,0,False,,False,Pass,Pass,False,False,Ongoing,No,Add,2019.0,Yes,Webcomics,,False,9.5,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,0,,71447,Love Live! - School Idol Project,Manga,6,False,ASCII Media Works,False,06/18/14,05/28/18,False,False,Ongoing,No,TOKITA Arumi,2011.0,Yes,Kadokawa ComicWalker,,False,8,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,0,,133594,Love Live! - School Idol Project - Sunshine!!,Manga,2,False,ASCII Media Works,False,04/03/16,11/08/17,False,False,Ongoing,No,ODA Masaru,2016.0,Yes,Gempak,2 Vols - Ongoing,False,8.5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,,155277,Love Love Chu Chu,Manga,0,False,,False,Pass,Pass,False,False,Unknown,No,Hana,2017.0,Yes,Futekiya,,False,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10,0,,44070,Love Love Milk,Manga,0,False,Take Shobo,False,Pass,Pass,False,False,Complete,No,ANZAKI Moral,2009.0,Yes,Project-H,,False,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,,128476,Love Maker (JUNG Jong-Soo),Manhwa,1,False,Daum,False,11/19/15,03/03/16,False,False,Complete,No,JUNG Jong-Soo,2012.0,Yes,"SpotToon, Tapas",Complete,False,6.8,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,,164955,Love Me in the Wilderness,Manhua,1,False,,False,04/02/20,08/07/20,False,False,Unknown,No,Wang Tao,2020.0,Yes,Tapas,2020,False,8.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,0,,168837,Love Me More (Geulggol),Manhwa,0,False,,False,Pass,Pass,False,False,Complete,Yes,Add,2020.0,Yes,Toomics,,False,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,,152734,Love Me Tender (Fujimaru),Manga,0,False,Wanimagazine,False,Pass,Pass,False,False,Complete,No,Fujimaru,2017.0,Yes,Fakku,,False,6.5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,,12840,Love Message,Manga,0,False,Kasakura Shuppansha,False,Pass,Pass,False,False,Complete,No,SAKURAI Kanako,2007.0,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,0,,670,Love My Life,Manga,1,False,Shodensha,False,04/28/05,06/04/05,False,False,Complete,Yes,YAMAJI Ebine,2000.0,Yes,JManga,defunct,False,7.9,164,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17,0,,158209,Love n Life,Manhwa,0,False,,False,Pass,Pass,False,False,Ongoing,No,Add,2018.0,Yes,"LINE Webtoon, Webcomics",,False,7,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,0,,148538,Love Never Fails,Manhua,3,False,KuaiKan Manhua,False,05/10/18,05/27/20,False,False,Ongoing,No,Add,2016.0,Yes,Boom Manga,,False,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,0,,155615,Love on the Clock,Manhua,0,False,"Dongman Manhua, Zhiyin Manke",False,Pass,Pass,False,False,Ongoing,No,,2018.0,Yes,MangaToon,,False,5.7,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,0,,151388,Love or Hate (Yeong Ha),Manhwa,2,False,Lezhin,False,10/28/18,11/25/18,False,False,Ongoing,No,Bak Dam,2018.0,Yes,Lezhin,,False,8.1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,0,,154856,Love Portrait,Manga,0,False,"Hakusensha, Torico",True,Pass,Pass,False,False,Complete,Yes,MINATSUKI Tsunami,2003.0,Yes,MANGA.CLUB,,False,7.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,0,,2597,Love Prism,Manga,1,False,Magazine Magazine,False,04/05/06,09/26/06,False,False,Unknown,Yes,TOHJOH Asami,2005.0,Yes,"DMG, Juné","November 2015, Digital DMG copy",False,7,337,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,0,,4940,Love Recipe,Manga,0,False,Frontier Works,False,Pass,Pass,False,False,Complete,Yes,HIGASHIZATO Kirico,2005.0,Yes,Juné,2 Volumes - Complete/Print,False,7.2,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,0,,34425,Love Recycle,Manhwa,0,False,,False,Pass,Pass,False,False,Complete,Yes,S-Kun,2008.0,Yes,Net Comics,,False,7.5,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,,79319,Love Riron,Manga,2,False,Futabasha,False,07/31/13,Pass,False,True,Complete,Yes,SATOU Masaki,2012,Yes,Crunchyroll,Digital Simulpub,False,7.9,116,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,,135528,Love Rush!,Manga,1,False,Shueisha,False,08/29/16,Pass,True,True,Complete,Yes,YAMAMOTO Ryouhei,2016,Yes,Viz,2 Vols - Complete; digital,False,6.7,39,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,0,,5791,Love Selection,Manga,2,False,Core Magazine,False,01/08/07,06/30/07,False,False,Complete,Yes,KISARAGI Gunma,2006,Yes,Eros Comix,,True,8.1,265,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,,2084,Love Share,Manga,1,False,Ookura Shuppan,False,03/07/06,12/25/06,False,False,Complete,Yes,KUJOU Aoi,2003,Yes,Juné,1 Volume - Complete/Digital & Print,False,6.6,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,0,,153317,Love Shuttle,Manhwa,0,False,Lezhin,False,Pass,Pass,False,False,Ongoing,No,Im Ae Ju,2019,Yes,Lezhin,,False,7.9,65,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,0,,5716,Love Skit,Manga,1,False,"Biblos, Libre Shuppan",False,06/23/07,06/23/07,False,False,Complete,Yes,HONJOU Rie,2005,Yes,801 Media,1 Volume - Complete,False,8,328,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,0,,18901,Love Song (NISHI Keiko),Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,NISHI Keiko,1993,Yes,Viz,,False,7.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,,24009,Love Soul - Ashita ni Mukai Kuru Kaze,Manga,0,False,Oakla Shuppan,False,Pass,Pass,False,False,Complete,No,AGAWA Kouko,2004,Yes,Digital Manga Guild,1 Volume - Complete/Digital,False,7.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,0,,153712,Love Square,Manhwa,0,False,Toptoon,False,Pass,Pass,False,False,Complete,No,Byeongsoo,2017,Yes,Toptoon,,False,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,0,,54601,Love Stage!!,Manga,3,False,Kadokawa Shoten,False,02/03/12,09/22/17,False,False,Complete,No,ZAOU Taishi,2010,Yes,SuBLime,7 Volumes - Complete,True,8.5,726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,0,,15656,Love Trial,Manga,1,False,Magazine Magazine,False,07/23/07,06/26/08,False,False,Complete,Yes,CHITOSE Piyoko,2007,Yes,June,TBA,False,7,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11,0,,87763,Love Trike,Manga,0,False,Wakou Shuppan,False,Pass,Pass,False,False,Complete,No,Ryohzoh,2010,Yes,Project-H,Volume 1 Only,False,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,,126124,Love x Devil,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,FUYUNO Ikuya,2015,Yes,Renta!,,False,6.4,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
13,0,,106322,Love x Wanko,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Complete,No,MIURA Hiraku,2013,Yes,Renta!,,False,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14,0,,26061,"LOVE, etc",Manga,0,False,Kousai Syobo,False,Pass,Pass,False,False,Complete,Yes,SAKURANO Nayuna,1997,Yes,Net Comics,,False,6.2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,0,,158498,"Love, Sex, Relationship",Manhwa,0,False,Lezhin,False,Pass,Pass,False,False,Complete,No,KIM In-Jung,2017,Yes,Lezhin,,False,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
