,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri,Year published in English
211,4263,2,0,,1437,Kaikei Saketen,Manga,1,False,"Futabasha, Kodansha",False,08/05/05,08/05/05,False,False,Complete,Yes,TANIGUCHI Jiro,1983.0,Yes,Viz,1 Omnibus - Incomplete - 1990,False,6.5,66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991
212,4266,5,0,,1567,Kaikisen,Manga,1,False,Kodansha,False,02/08/06,10/11/09,False,False,Complete,Yes,KON Satoshi,1990.0,Yes,"Kodansha USA, Vertical","1 Volume - Complete; Digital, 1 Volume - Complete; Print",False,7.7,176,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
213,4309,24,0,,26571,Kame Odoru,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,TAMURA Temari,2008.0,Yes,Viz,6 Chapters - Dropped,False,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2008
214,4317,7,0,,113410,Kami no Kuni,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,YANG Kyung-Il,2014.0,Yes,Viz,1 Vol - Complete,False,7.5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020
215,4318,8,0,,6150,Kami no Shizuku,Manga,5,True,Kodansha,False,06/07/09,06/09/12,False,False,Complete,No,OKIMOTO Shu,2004.0,Yes,"Kodansha Comics, Vertical","22 Vols - Ongoing, Vols 1–8, 22–23; Dropped",False,8.4,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
216,4347,12,0,,2290,Kamiyadori,Manga,2,False,Kadokawa Shoten,False,08/27/07,01/17/08,False,False,Complete,Yes,SANBE Kei,2003.0,Yes,Viz,5 Volumes  - Complete; Digital,False,6.8,88,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
217,4372,12,0,,63043,Kangoku Gakuen,Manga,9,True,Kodansha,False,03/17/12,04/06/18,False,False,Complete,Yes,HIRAMOTO Akira,2011.0,Yes,Yen Press,28 Vols - Complete,True,7.7,1077,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
218,4401,16,0,,9014,Kanokon,Manga,9,False,Media Factory,False,02/05/10,02/05/13,False,False,Complete,Yes,YAMAKI Rin,2007.0,Yes,Seven Seas,4 Volumes - Complete; Digital,True,7.6,584,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013
219,4450,15,0,,34971,Kasane (MATSUURA Daruma),Manga,4,True,Kodansha,False,07/18/13,04/12/17,False,False,Complete,No,MATSUURA Daruma,2013.0,Yes,Kodansha USA,14 Volumes - Complete; digital,False,8.4,182,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2017
220,4542,7,0,,108009,Kekkon Yubiwa Monogatari,Manga,4,False,Square Enix,False,05/31/15,Pass,False,True,Ongoing,No,Maybe,2014.0,Yes,"Crunchyroll, Yen Press",8 Vols - Ongoing,False,7.9,433,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
221,4573,13,0,,120136,Kichijouji Dake ga Sumitai Machi Desu ka?,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Ongoing,No,MAKI Hirochi,2015.0,Yes,Kodansha USA,6 Vols - Ongoing; digital,False,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
222,4581,21,0,,74899,Kidou Senshi Gundam Thunderbolt,Manga,2,False,Shogakukan,False,05/17/12,05/01/16,False,False,Ongoing,No,OHTAGAKI Yasuo,2012.0,Yes,"Shogakukan Asia, Viz",13 Vols - Ongoing,True,8.7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2016
223,4599,4,0,,148741,Killing Me!,Manga,1,False,Media Factory,False,05/29/18,06/20/18,False,False,Complete,Yes,Akiyama,2017.0,Yes,Yen Press,1 Vol - Complete,False,7.8,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2019
224,4623,3,0,,148310,Kimi ni nare,Manga,3,False,Futabasha,False,05/05/18,05/05/18,False,False,Unknown,No,TAKANO Ichigo,2018.0,Yes,Seven Seas,1 Vols - Ongoing,False,6.3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
225,4642,22,0,,136980,Kimi no Na wa.,Manga,1,False,Media Factory,False,10/02/17,03/11/19,False,False,Complete,Yes,KOTONE Ranmaru,2016.0,Yes,"Gempak, Yen Press",3 Vols - Complete,False,7.8,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
226,4649,4,0,,143463,Kimi no Suizou wo Tabetai,Manga,2,False,Futabasha,False,07/20/17,06/24/18,False,False,Complete,Yes,KIRIHARA Izumi,2016.0,Yes,Seven Seas,1 Vol - Complete,False,8.1,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
227,4659,14,0,,151900,"Kimi to Boku no Saigo no Senjou, arui wa Sekai ga Hajimaru Seisen",Manga,3,False,Hakusensha,False,08/06/18,07/20/20,False,False,Ongoing,No,OKAMA,2018.0,Yes,Yen Press,2 Vols - Ongoing,False,7,34,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
228,4722,2,0,,151378,"KINGDOM OF ""Z""",Manga,3,False,Kodansha,False,07/18/19,05/16/20,False,False,Ongoing,No,WATANUKI Ron,2018.0,Yes,Seven Seas,July 2020,False,5.7,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020
229,4725,5,0,,16705,Kingyoya Koshoten,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,YOSHIZAKI Seimu,2004.0,Yes,Viz,4 Volumes - Dropped,False,6.7,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010
230,4726,6,0,,52646,Kiniro Mosaic,Manga,6,False,Houbunsha,False,05/28/11,08/27/18,False,False,Complete,No,HARA Yui,2010.0,Yes,Yen Press,10 Vols - Ongoing,True,8.1,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2016
231,4738,18,0,,4630,Kinnikuman II Sei,Manga,4,False,Shueisha,False,02/03/07,08/01/20,False,False,Complete,No,Yudetamago,1998.0,Yes,Viz,29 Volumes - Complete,False,7.2,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2004
232,4767,22,0,,1000,Kiseijuu,Manga,3,True,Kodansha,False,08/13/04,08/03/07,False,False,Complete,Yes,IWAAKI Hitoshi,1988.0,Yes,"Del Rey, Kodansha USA, Mixx","Defunct, Expired",True,8.6,1633,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2015
233,4829,9,0,,62451,Kizudarake no Tenshitachi,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,KIKUNI Masahiko,1999.0,Yes,Viz,2 volumes - Complete,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000
234,4850,5,0,,98577,Kobayashi-san Chi no Maid Dragon,Manga,5,False,Futabasha,False,08/07/15,08/02/20,False,False,Ongoing,No,COOL Kyoushinsha,2013.0,Yes,Seven Seas,9 Vols - Ongoing,True,8,141,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2016
235,4851,6,0,,143823,Kobayashi-san Chi no Maid Dragon: Elma OL Nikki,Manga,2,False,Futabasha,False,08/31/18,07/20/20,False,False,Ongoing,No,KAZAMA Ayami,2017.0,Yes,Seven Seas,3 Vols - Ongoing,False,7,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2019
236,4852,7,0,,138272,Kobayashi-san Chi no Maid Dragon: Kanna no Nichijou,Manga,1,False,Futabasha,False,07/30/17,05/14/19,False,False,Ongoing,No,KIMURA Mitsuhiro,2016.0,Yes,Seven Seas,7 Vols - Ongoing,False,7.5,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2018
237,5059,14,0,,31434,Kokukoku,Manga,2,True,Kodansha,False,04/23/16,07/10/17,False,False,Complete,Yes,Horio Seita,2008.0,Yes,Kodansha Comics,8 Volumes - Complete; Digital,True,6.8,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
238,5064,19,0,,98811,"Kominami Shoutarou, Ie o Deru o Hjimemashita.",Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,ICHIKAWA Dan,2013.0,Yes,Yen Press,3 Volumes - Complete,False,6.7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015
239,5098,3,0,,20538,Kono Sekai no Katasumi ni,Manga,0,True,Futabasha,False,Pass,Pass,False,False,Complete,Yes,KOUNO Fumiyo,2007.0,Yes,"JManga, Seven Seas","Defunct / 3 Volumes - Complete, 1 Vol - Complete",False,8.6,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017
240,5099,4,0,,133467,Kono Subarashii Sekai ni Bakuen wo!,Manga,2,False,Media Factory,False,05/30/16,03/09/17,False,False,Complete,Yes,MORINO Kasumi,2016.0,Yes,Yen Press,5 Volumes - Complete,False,7.5,36,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
241,5147,2,0,,13388,Kotae wa 3-tsu,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,Tondabayashi,2001.0,Yes,Viz,4 Chapters - Dropped,False,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2008
242,5163,18,0,,55827,Kouishou Radio,Manga,1,False,Kodansha,False,11/06/13,10/18/18,False,False,Ongoing,No,NAKAYAMA Masaaki,2010.0,Yes,Kodansha USA,6 Vols - Ongoing; Digital,False,7.5,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
243,5165,20,0,,2474,Koukaku Kidoutai,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,SHIROW Masamune,1989.0,Yes,"Dark Horse, Kodansha Comics",,False,8,260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
244,5166,21,0,,49423,Koukaku Kidoutai - Stand Alone Complex,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,KINUTANI Yuu,2009.0,Yes,Kodansha USA,,False,8,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
245,5167,22,0,,5101,Koukaku Kidoutai 1.5: Human-Error Processor,Manga,3,False,Kodansha,False,11/05/06,06/13/07,False,False,Complete,Yes,SHIROW Masamune,1991.0,Yes,"Dark Horse, Kodansha Comics",,False,7.6,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
246,5168,23,0,,2475,Koukaku Kidoutai 2,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,SHIROW Masamune,1997.0,Yes,"Dark Horse, Kodansha Comics",,False,7.1,109,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
247,5169,24,0,,156709,Koukaku Kidoutai: The Human Algorithm,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Ongoing,No,YOSHITOMO Yuuki,2019.0,Yes,Kodansha USA,Simulpub Monthly; Volume 1 - June 2020 / Ongoing,False,5.9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
248,5170,0,0,,86455,Koukaku no Pandora - Ghost Urn,Manga,3,False,Kadokawa Shoten,False,06/21/13,01/12/16,False,False,Ongoing,No,"HITOTOSE Rin, RIKUDO Koshi, WATARI Masahito",2012.0,Yes,Seven Seas,11 Vols - Ongoing,False,7.7,33,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2015
249,5176,6,0,,2156,Koukou Tekkenden Tough,Manga,2,False,Shueisha,False,11/11/11,07/23/20,False,False,Complete,No,SARUWATARI Tetsuya,1993.0,Yes,Viz,6 Volumes - Dropped,False,7.5,62,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004
250,5180,10,0,,82405,Kounodori,Manga,1,True,Kodansha,False,09/12/14,02/16/16,False,False,Ongoing,No,SUZUNOKI Yuu,2012.0,Yes,Kodansha USA,"15 Vols, Ongoing; digital",False,6.9,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017
251,5188,18,0,,131748,Koushaku Reijou no Tashinami,Manga,3,False,Kadokawa Shoten,False,08/22/17,07/19/20,False,False,Ongoing,No,UMEMIYA Suki,2015.0,Yes,Seven Seas,5 Vols - Ongoing,False,8.3,196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
252,5214,19,0,,69497,Kuchibiru Tameiki Sakurairo (II),Manga,0,False,Futabasha,False,Pass,Pass,False,False,Complete,Yes,MORINAGA Milk,2011.0,Yes,Seven Seas,1 Volume - Complete; Published w/Prequel,False,8.4,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2013
253,5217,22,0,,106937,Kudamimi no Neko,Manga,2,False,Media Factory,False,10/14/14,09/04/17,False,False,Ongoing,No,NAKAYAMA Miyuki,2014.0,Yes,Yen Press,8 Vols - Ongoing,False,7.4,28,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2017
254,5230,10,0,,129680,"Kumo Desu ga, Nani ka?",Manga,2,False,Kadokawa Shoten,False,03/09/16,08/06/20,False,False,Ongoing,No,KAKASHI Asahiro,2015.0,Yes,Yen Press,6 Vols - Ongoing,False,8.4,288,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
255,5252,7,0,,20980,Kuro Hakubutsukan,Manga,2,False,Kodansha,False,01/11/14,01/11/14,False,False,Complete,Yes,FUJITA Kazuhiro,2007.0,Yes,Kodansha USA,2 Vols - Complete,False,7.6,59,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2016
256,5262,17,0,,1438,Kurokami,Manga,7,False,Square Enix,False,06/18/06,04/24/16,False,False,Complete,No,PARK Sung-Woo,2005.0,Yes,Yen Press,19 Vols - Complete,True,7.8,592,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2007
257,5269,24,0,,145682,Kuroyuri-sou no Henna Wikimono.,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,YUZUKI Gao,2016.0,Yes,Yen Press,2 Vols - Complete,False,7.8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018
258,5279,9,0,,157931,Kushami,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,URASAWA Naoki,2019.0,Yes,Viz,October 2020,False,Not rated,Not rated,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020
259,5289,19,0,,135805,Kuutei Dragons,Manga,1,True,Kodansha,False,09/19/16,05/12/17,False,False,Ongoing,No,KUWABARA Taku,2016.0,Yes,Kodansha USA,7 Vols - Ongoing; digital | 3 Vols; print,True,8,54,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
260,5290,20,0,,83812,Kuzu no Honkai,Manga,7,False,Square Enix,False,11/28/13,Pass,False,True,Complete,Yes,YOKOYARI Mengo,2012.0,Yes,Yen Press,8 Vols - Complete,True,7.1,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
261,5319,24,0,,12833,Kyoukan Astro,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Unknown,Yes,BANNO Negi,2005.0,Yes,Yen Press,1 Vol - Complete,False,8.6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2008
262,5345,0,0,,6812,La Quinta Camera,Manga,0,False,"Penguin Shobou, Shogakukan",False,Pass,Pass,False,False,Complete,Yes,Ono Natsume,2003.0,Yes,Viz,Complete,False,8.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2011
263,5407,12,0,,90524,Levius,Manga,1,False,"Shogakukan, Shueisha",False,02/09/16,02/19/17,False,False,Complete,Yes,NAKATA Haruhisa,2012.0,Yes,Viz,1 Vol - Complete,False,6.6,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2019
264,5408,13,0,,120731,Levius/est,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Ongoing,No,NAKATA Haruhisa,2015.0,Yes,Viz,5 Vols - Ongoing,False,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2019
265,5445,19,0,,46377,Livingstone,Manga,4,False,Kodansha,False,08/07/09,01/16/19,False,False,Complete,Yes,KATAOKA Jinsei,2009.0,Yes,Kodansha Comics,4 Volumes - Complete,False,8,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2015
266,5474,23,0,,133910,Louvre no Neko,Manga,0,True,Shogakukan,False,Pass,Pass,False,False,Complete,Yes,MATSUMOTO Taiyou,2016.0,Yes,Viz,1 Vol - Complete,False,7.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2019
267,5571,20,0,,150364,Lust Geass,Manga,3,False,Kadokawa Shoten,False,11/11/18,08/02/20,False,False,Ongoing,No,TAKAHASHI Osamu,2018.0,Yes,Yen Press,1 Volume - Ongoing,False,6.9,51,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020
268,5572,21,0,,2406,Lycanthrope Leo,Manga,1,False,Shogakukan,False,09/16/07,01/09/08,False,False,Complete,No,OKAMURA Kenji,1992.0,Yes,Viz,1 Volume - Dropped,False,6.4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
269,5585,9,0,,138751,Machigatta ko wo Mahou Shoujo ni shite shimatta,Manga,3,False,Shinchousha,False,01/20/17,03/26/20,False,False,Ongoing,No,Souryuu,2016.0,Yes,Seven Seas,5 Vols - Ongoing,False,7,36,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018
270,5586,10,0,,114487,Machikado Mazoku,Manga,5,False,Houbunsha,False,07/31/19,07/05/20,False,False,Ongoing,No,ITOU Izumo,2014.0,Yes,Seven Seas,January 2021,True,8.9,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021
271,5595,19,0,,69978,Madan no Ou to Senki,Manga,3,False,Media Factory,False,12/16/12,06/14/17,False,False,Complete,Yes,YANAI Nobuhiko,2011.0,Yes,Seven Seas,10 Vols - Complete,False,8,251,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
272,5597,21,0,,86994,Made in Abyss,Manga,5,True,Take Shobo,False,06/21/17,07/30/20,False,False,Ongoing,No,TSUKUSHI Akihito,2012.0,Yes,Seven Seas,8 Vols - Ongoing,True,8.7,224,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
273,5598,22,0,,158409,Made in Abyss Official Anthology,Manga,1,False,Takeshobo,False,08/03/19,07/17/20,False,False,Ongoing,No,"Add, HATO Popoko, HOTATE Yuuki, IKE, IMAI Tetsuya, ITAKURA Azusa, JOUYAMA Yui, KARAKUSA Michiru, MATSUDA Kouta, MATSUZAWA Mari, NEKO Pantsu, Add, OKAWA Bkub, TAKEKAWA Shin, TSUKUSHIRO Yuuri",2020.0,Yes,Seven Seas,September 2020,False,Not rated,Not rated,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
274,5612,11,0,,150156,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,Manga,1,False,Houbunsha,False,09/22/18,04/05/20,False,False,Ongoing,No,Add,2018.0,Yes,Yen Press,1 Volume - Ongoing,False,7.5,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019
275,5620,19,0,,104188,Magika no Kenshi to Shoukan Maou,Manga,3,False,Media Factory,False,07/07/16,04/16/20,False,False,Ongoing,No,"CHUN, SDwing",2013.0,Yes,Seven Seas,12 Vols - Ongoing,False,7.4,209,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015
276,5639,13,0,,62340,Mahou Shoujo Kazumi Magica - The Innocent Malice,Manga,2,False,Houbunsha,False,02/18/11,04/01/13,False,False,Complete,Yes,TENSUGI Takashi,2011.0,Yes,Yen Press,5 Vols - Complete,False,7.1,87,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019
277,5641,15,0,,62341,Mahou Shoujo Madoka Magica,Manga,2,False,Houbunsha,False,02/17/11,06/27/11,False,False,Complete,Yes,Hanokage,2011.0,Yes,Yen Press,3 Vols - Complete,True,7.8,220,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
278,5642,16,0,,84980,Mahou Shoujo Madoka Magica - Homura Revenge!,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,"Kawazukuu, Add",2012.0,Yes,Yen Press,2 Vols - Complete,False,8.4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
279,5643,17,0,,86029,Mahou Shoujo Madoka Magica - The Different Story,Manga,1,False,Houbunsha,False,11/11/12,01/07/13,False,False,Complete,Yes,Hanokage,2012.0,Yes,Yen Press,3 Vols - Complete,False,8,54,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020
280,5645,19,0,,62342,Mahou Shoujo Oriko Magica,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,MURA Kuroe,2011.0,Yes,Yen Press,2 Vols - Complete,False,6.8,85,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
281,5646,20,0,,80229,Mahou Shoujo Oriko Magica - Betsu Hen,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,MURA Kuroe,2012.0,Yes,Yen Press,1 Vol - Complete,False,7.7,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
